"#tblds_05_GrainSizeDist_1990s.csv: Masses of sediments within certain size classes from core samples collected with a fixed-piston, wireline core barrel at the National Crude Oil Spill Fate and Natural Attenuation Research Site near Bemidji, Minnesota, USA between 1990 and 1998. Sediments were separated into size fractions using sieve methods and hydrometer methods.",,,,,,,,,,,,,,,,
"#Data code definitions: refer to the metadata file, HistoricalData_metadata.xml, provided with this data release (https://doi.org/10.5066/P9FJ8I0P) and the data dictionary tables available at https://doi.org/10.5066/F7736PDR.  NOTE: An ""x"" was prepended to the values in the LocalSiteName, parm_cd, and meth_cd fields to prevent automatic truncation of leading 0's in the field by software programs used to open .csv files. Users can format this field as text and then use a ""Find and Replace"" tool to remove the x's if so desired.",,,,,,,,,,,,,,,,
dataset_id,LocalSiteName,OrigSiteName,sample_dt,Comments_sample_dt,medium_cd,TOS_mBLS,BOS_mBLS,min_diam_mm,max_diam_mm,parm_cd,parm_shortname,remark_cd,result_va,meth_cd,pub,comments
ds_05,x9013,133035.02,6/27/1990,NA,SC,9.22,9.3,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,3.91,xLSGS2,not previously published ,
ds_05,x9014,142025.07,6/27/1990,NA,SC,6.59,6.67,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,7.783,xLSGS2,not previously published ,
ds_05,x9014,142025.08,6/27/1990,NA,SC,6.67,6.76,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,1.256,xLSGS2,not previously published ,
ds_05,x9014,142025.09,6/27/1990,NA,SC,6.76,6.84,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,0.128,xLSGS2,not previously published ,
ds_05,x9014,142025.1,6/27/1990,NA,SC,6.84,6.92,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,0.564,xLSGS2,not previously published ,
ds_05,x9014,142025.11,6/27/1990,NA,SC,6.93,6.98,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,0.259,xLSGS2,not previously published ,
ds_05,x9014,142530.01,6/27/1990,NA,SC,7.62,7.69,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,26.525,xLSGS2,not previously published ,
ds_05,x9014,142530.02,6/27/1990,NA,SC,7.7,7.78,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,9.457,xLSGS2,not previously published ,
ds_05,x9014,142530.03,6/27/1990,NA,SC,7.78,7.85,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,7.045,xLSGS2,not previously published ,
ds_05,x9014,142530.04,6/27/1990,NA,SC,7.86,7.93,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,3.69,xLSGS2,not previously published ,
ds_05,x9014,142530.05,6/27/1990,NA,SC,7.94,8.01,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,4.097,xLSGS2,not previously published ,
ds_05,x9014,142530.06,6/27/1990,NA,SC,8.02,8.07,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,1.817,xLSGS2,not previously published ,
ds_05,x9014,142530.07,6/27/1990,NA,SC,8.09,8.16,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,1.326,xLSGS2,not previously published ,
ds_05,x9014,142530.08,6/27/1990,NA,SC,8.17,8.24,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,1.161,xLSGS2,not previously published ,
ds_05,x9014,142530.09,6/27/1990,NA,SC,8.25,8.32,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,2.698,xLSGS2,not previously published ,
ds_05,x9014,142530.1,6/27/1990,NA,SC,8.33,8.4,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,4.343,xLSGS2,not previously published ,
ds_05,x9014,142530.11,6/27/1990,NA,SC,8.41,8.48,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,4.38,xLSGS2,not previously published ,
ds_05,x9014,142530.12,6/27/1990,NA,SC,8.48,8.56,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,0.517,xLSGS2,not previously published ,
ds_05,x9014,142530.13,6/27/1990,NA,SC,8.56,8.64,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,0.198,xLSGS2,not previously published ,
ds_05,x9014,142530.14,6/27/1990,NA,SC,8.64,8.72,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,12.249,xLSGS2,not previously published ,
ds_05,x9014,142530.15,6/27/1990,NA,SC,8.73,8.78,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,13.91,xLSGS2,not previously published ,
ds_05,x9014,143035.01,6/27/1990,NA,SC,9.14,9.22,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,8.739,xLSGS2,not previously published ,
ds_05,x9014,143035.02,6/27/1990,NA,SC,9.22,9.3,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,5.682,xLSGS2,not previously published ,
ds_05,x9014,143035.03,6/27/1990,NA,SC,9.3,9.38,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,6.174,xLSGS2,not previously published ,
ds_05,x9014,143035.04,6/27/1990,NA,SC,9.38,9.46,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,4.438,xLSGS2,not previously published ,
ds_05,x9014,143035.05,6/27/1990,NA,SC,9.46,9.54,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,7.536,xLSGS2,not previously published ,
ds_05,x9014,143035.06,6/27/1990,NA,SC,9.54,9.61,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,8.071,xLSGS2,not previously published ,
ds_05,x9014,143035.07,6/27/1990,NA,SC,9.62,9.69,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,13.814,xLSGS2,not previously published ,
ds_05,x9014,143035.08,6/27/1990,NA,SC,9.7,9.77,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,10.172,xLSGS2,not previously published ,
ds_05,x9014,143035.09,6/27/1990,NA,SC,9.77,9.85,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,17.346,xLSGS2,not previously published ,
ds_05,x9014,143035.1,6/27/1990,NA,SC,9.85,9.92,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,20.947,xLSGS2,not previously published ,
ds_05,x9014,143035.11,6/27/1990,NA,SC,9.93,10.01,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,23.113,xLSGS2,not previously published ,
ds_05,x9014,143035.12,6/27/1990,NA,SC,10.02,10.1,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,16.694,xLSGS2,not previously published ,
ds_05,x9014,143035.13,6/27/1990,NA,SC,10.1,10.19,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,16.383,xLSGS2,not previously published ,
ds_05,x9014,143035.14,6/27/1990,NA,SC,10.19,10.27,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,14.882,xLSGS2,not previously published ,
ds_05,x9014,142025.01,6/27/1990,NA,SC,6.1,6.18,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,26.39,xLSGS2,not previously published ,
ds_05,x9014,142025.02,6/27/1990,NA,SC,6.18,6.26,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,0.218,xLSGS2,not previously published ,
ds_05,x9014,142025.03,6/27/1990,NA,SC,6.26,6.34,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,0.064,xLSGS2,not previously published ,
ds_05,x9014,142025.04,6/27/1990,NA,SC,6.34,6.42,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,0.045,xLSGS2,not previously published ,
ds_05,x9014,142025.05,6/27/1990,NA,SC,6.43,6.5,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,0.054,xLSGS2,not previously published ,
ds_05,x9014,142025.06,6/27/1990,NA,SC,6.51,6.59,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,3.521,xLSGS2,not previously published ,
ds_05,x9014,143035.15,6/27/1990,NA,SC,10.27,10.35,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,0.758,xLSGS2,not previously published ,
ds_05,x9014,143035.16,6/27/1990,NA,SC,10.35,10.44,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,8.837,xLSGS2,not previously published ,
ds_05,x9014,143035.17,6/27/1990,NA,SC,10.44,10.52,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,23.456,xLSGS2,not previously published ,
ds_05,x9015,150105.04,6/27/1990,NA,SC,0.56,0.63,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,23.316,xLSGS2,not previously published ,
ds_05,x9015,150105.05,6/27/1990,NA,SC,0.65,0.73,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,22.129,xLSGS2,not previously published ,
ds_05,x9015,150105.06,6/27/1990,NA,SC,0.74,0.82,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,22.898,xLSGS2,not previously published ,
ds_05,x9015,150105.07,6/27/1990,NA,SC,0.82,0.9,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,22.336,xLSGS2,not previously published ,
ds_05,x9015,150105.08,6/27/1990,NA,SC,0.9,0.98,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,22.05,xLSGS2,not previously published ,
ds_05,x9015,150105.09,6/27/1990,NA,SC,0.98,1.06,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,22.377,xLSGS2,not previously published ,
ds_05,x9015,150105.1,6/27/1990,NA,SC,1.06,1.14,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,21.524,xLSGS2,not previously published ,
ds_05,x9015,150105.11,6/27/1990,NA,SC,1.14,1.21,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,20.369,xLSGS2,not previously published ,
ds_05,x9015,150510.01,6/27/1990,NA,SC,1.52,1.6,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,16.271,xLSGS2,not previously published ,
ds_05,x9015,150510.02,6/27/1990,NA,SC,1.61,1.68,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,15.139,xLSGS2,not previously published ,
ds_05,x9015,150510.03,6/27/1990,NA,SC,1.69,1.76,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,21.776,xLSGS2,not previously published ,
ds_05,x9015,150510.04,6/27/1990,NA,SC,1.77,1.85,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,22.728,xLSGS2,not previously published ,
ds_05,x9015,150510.05,6/27/1990,NA,SC,1.85,1.93,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,26.051,xLSGS2,not previously published ,
ds_05,x9015,150510.06,6/27/1990,NA,SC,1.93,2.01,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,15.459,xLSGS2,not previously published ,
ds_05,x9015,150510.07,6/27/1990,NA,SC,2.01,2.09,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,12.741,xLSGS2,not previously published ,
ds_05,x9015,150510.08,6/27/1990,NA,SC,2.1,2.17,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,11.959,xLSGS2,not previously published ,
ds_05,x9015,150510.09,6/27/1990,NA,SC,2.18,2.23,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,15.317,xLSGS2,not previously published ,
ds_05,x9015,150510.1,6/27/1990,NA,SC,2.24,2.32,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,9.046,xLSGS2,not previously published ,
ds_05,x9015,150510.11,6/27/1990,NA,SC,2.33,2.44,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,16.061,xLSGS2,not previously published ,
ds_05,x9015,151015.01,6/27/1990,NA,SC,3.05,3.12,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,13.923,xLSGS2,not previously published ,
ds_05,x9015,151015.02,6/27/1990,NA,SC,3.13,3.21,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,8.975,xLSGS2,not previously published ,
ds_05,x9015,151015.03,6/27/1990,NA,SC,3.21,3.28,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,20.29,xLSGS2,not previously published ,
ds_05,x9015,151015.04,6/27/1990,NA,SC,3.29,3.37,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,20.635,xLSGS2,not previously published ,
ds_05,x9015,151015.05,6/27/1990,NA,SC,3.37,3.45,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,11.936,xLSGS2,not previously published ,
ds_05,x9015,151015.06,6/27/1990,NA,SC,3.45,3.53,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,8.923,xLSGS2,not previously published ,
ds_05,x9015,151015.07,6/27/1990,NA,SC,3.54,3.61,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,11.962,xLSGS2,not previously published ,
ds_05,x9015,151015.08,6/27/1990,NA,SC,3.62,3.69,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,13.594,xLSGS2,not previously published ,
ds_05,x9015,151015.09,6/27/1990,NA,SC,3.7,3.77,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,14.981,xLSGS2,not previously published ,
ds_05,x9015,151015.1,6/27/1990,NA,SC,3.78,3.85,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,17.634,xLSGS2,not previously published ,
ds_05,x9015,151015.11,6/27/1990,NA,SC,3.85,3.93,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,23.294,xLSGS2,not previously published ,
ds_05,x9015,151015.12,6/27/1990,NA,SC,3.94,4.01,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,13.004,xLSGS2,not previously published ,
ds_05,x9015,151015.13,6/27/1990,NA,SC,4.03,4.11,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,18.204,xLSGS2,not previously published ,
ds_05,x9015,151015.14,6/27/1990,NA,SC,4.11,4.15,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,9.151,xLSGS2,not previously published ,
ds_05,x9015,151520.01,6/27/1990,NA,SC,4.57,4.65,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,4.747,xLSGS2,not previously published ,
ds_05,x9015,150105.01,6/27/1990,NA,SC,0.3,0.38,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,21.272,xLSGS2,not previously published ,
ds_05,x9015,150105.02,6/27/1990,NA,SC,0.38,0.47,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,22.403,xLSGS2,not previously published ,
ds_05,x9015,150105.03,6/27/1990,NA,SC,0.47,0.55,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,24.515,xLSGS2,not previously published ,
ds_05,x9015,151520.13,6/27/1990,NA,SC,5.53,5.6,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,29.241,xLSGS2,not previously published ,
ds_05,x9015,151520.14,6/27/1990,NA,SC,5.61,5.68,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,28.3,xLSGS2,not previously published ,
ds_05,x9015,151520.15,6/27/1990,NA,SC,5.68,5.76,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,29.659,xLSGS2,not previously published ,
ds_05,x9015,151520.16,6/27/1990,NA,SC,5.76,5.86,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,10.912,xLSGS2,not previously published ,
ds_05,x9015,152025.01,6/27/1990,NA,SC,6.1,6.17,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,11.659,xLSGS2,not previously published ,
ds_05,x9015,152025.02,6/27/1990,NA,SC,6.18,6.25,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,21.808,xLSGS2,not previously published ,
ds_05,x9015,152025.03,6/27/1990,NA,SC,6.26,6.33,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,31.182,xLSGS2,not previously published ,
ds_05,x9015,152025.04,6/27/1990,NA,SC,6.34,6.42,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,31.799,xLSGS2,not previously published ,
ds_05,x9015,152025.05,6/27/1990,NA,SC,6.42,6.49,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,33.124,xLSGS2,not previously published ,
ds_05,x9015,152025.06,6/27/1990,NA,SC,6.51,6.59,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,30.382,xLSGS2,not previously published ,
ds_05,x9015,152025.07,6/27/1990,NA,SC,6.59,6.67,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,23.58,xLSGS2,not previously published ,
ds_05,x9015,152025.08,6/27/1990,NA,SC,6.67,6.75,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,25.295,xLSGS2,not previously published ,
ds_05,x9015,152025.09,6/27/1990,NA,SC,6.75,6.83,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,25.363,xLSGS2,not previously published ,
ds_05,x9015,152025.1,6/27/1990,NA,SC,6.83,6.91,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,5.896,xLSGS2,not previously published ,
ds_05,x9015,152025.11,6/27/1990,NA,SC,6.91,6.99,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,1.745,xLSGS2,not previously published ,
ds_05,x9015,152025.12,6/27/1990,NA,SC,7,7.07,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,3.055,xLSGS2,not previously published ,
ds_05,x9015,152025.13,6/27/1990,NA,SC,7.09,7.17,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,3.533,xLSGS2,not previously published ,
ds_05,x9015,152530.01,6/27/1990,NA,SC,7.62,7.7,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,14.301,xLSGS2,not previously published ,
ds_05,x9015,152530.02,6/27/1990,NA,SC,7.7,7.78,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,13.072,xLSGS2,not previously published ,
ds_05,x9015,152530.03,6/27/1990,NA,SC,7.78,7.85,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,3.562,xLSGS2,not previously published ,
ds_05,x9015,152530.04,6/27/1990,NA,SC,7.86,7.93,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,0.135,xLSGS2,not previously published ,
ds_05,x9015,152530.05,6/27/1990,NA,SC,7.94,8.01,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,0.061,xLSGS2,not previously published ,
ds_05,x9015,152530.06,6/27/1990,NA,SC,8.01,8.09,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,0.041,xLSGS2,not previously published ,
ds_05,x9015,152530.07,6/27/1990,NA,SC,8.09,8.17,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,0.027,xLSGS2,not previously published ,
ds_05,x9015,151520.02,6/27/1990,NA,SC,4.66,4.73,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,4.545,xLSGS2,not previously published ,
ds_05,x9015,151520.03,6/27/1990,NA,SC,4.73,4.81,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,5.769,xLSGS2,not previously published ,
ds_05,x9015,151520.04,6/27/1990,NA,SC,4.81,4.89,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,1.306,xLSGS2,not previously published ,
ds_05,x9015,151520.05,6/27/1990,NA,SC,4.89,4.97,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,4.021,xLSGS2,not previously published ,
ds_05,x9015,151520.06,6/27/1990,NA,SC,4.97,5.05,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,15.136,xLSGS2,not previously published ,
ds_05,x9015,151520.07,6/27/1990,NA,SC,5.05,5.12,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,13.206,xLSGS2,not previously published ,
ds_05,x9015,151520.08,6/27/1990,NA,SC,5.13,5.2,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,17.085,xLSGS2,not previously published ,
ds_05,x9015,151520.09,6/27/1990,NA,SC,5.21,5.28,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,13.348,xLSGS2,not previously published ,
ds_05,x9015,151520.1,6/27/1990,NA,SC,5.28,5.36,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,14.552,xLSGS2,not previously published ,
ds_05,x9015,151520.11,6/27/1990,NA,SC,5.36,5.44,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,15.055,xLSGS2,not previously published ,
ds_05,x9015,151520.12,6/27/1990,NA,SC,5.44,5.52,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,20.891,xLSGS2,not previously published ,
ds_05,x9016,160510.01,6/28/1990,NA,SC,1.52,1.6,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,15.543,xLSGS2,not previously published ,
ds_05,x9016,160510.02,6/28/1990,NA,SC,1.6,1.68,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,15.836,xLSGS2,not previously published ,
ds_05,x9016,160510.03,6/28/1990,NA,SC,1.69,1.76,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,15.984,xLSGS2,not previously published ,
ds_05,x9016,160510.04,6/28/1990,NA,SC,1.77,1.84,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,15.813,xLSGS2,not previously published ,
ds_05,x9016,160510.05,6/28/1990,NA,SC,1.85,1.92,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,16.028,xLSGS2,not previously published ,
ds_05,x9016,160510.12,6/28/1990,NA,SC,2.4,2.47,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,16.14,xLSGS2,not previously published ,
ds_05,x9016,160510.13,6/28/1990,NA,SC,2.48,2.58,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,14.487,xLSGS2,not previously published ,
ds_05,x9016,161013.01,6/28/1990,NA,SC,3.05,3.12,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,16.131,xLSGS2,not previously published ,
ds_05,x9016,161013.02,6/28/1990,NA,SC,3.13,3.2,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,15.303,xLSGS2,not previously published ,
ds_05,x9016,161013.03,6/28/1990,NA,SC,3.21,3.28,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,16.128,xLSGS2,not previously published ,
ds_05,x9016,161013.04,6/28/1990,NA,SC,3.29,3.36,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,16.495,xLSGS2,not previously published ,
ds_05,x9016,161013.05,6/28/1990,NA,SC,3.36,3.43,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,15.177,xLSGS2,not previously published ,
ds_05,x9016,161013.06,6/28/1990,NA,SC,3.45,3.53,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,15.803,xLSGS2,not previously published ,
ds_05,x9016,161013.07,6/28/1990,NA,SC,3.53,3.56,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,14.367,xLSGS2,not previously published ,
ds_05,x9016,161013.08,6/28/1990,NA,SC,3.56,3.64,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,14.501,xLSGS2,not previously published ,
ds_05,x9016,161013.09,6/28/1990,NA,SC,3.64,3.72,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,3.296,xLSGS2,not previously published ,
ds_05,x9016,161013.1,6/28/1990,NA,SC,3.72,3.81,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,2.53,xLSGS2,not previously published ,
ds_05,x9016,161418.01,6/28/1990,NA,SC,4.27,4.35,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,5.068,xLSGS2,not previously published ,
ds_05,x9016,161418.02,6/28/1990,NA,SC,4.35,4.42,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,5.76,xLSGS2,not previously published ,
ds_05,x9016,161418.03,6/28/1990,NA,SC,4.43,4.51,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,0.516,xLSGS2,not previously published ,
ds_05,x9016,161418.04,6/28/1990,NA,SC,4.51,4.59,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,0.101,xLSGS2,not previously published ,
ds_05,x9016,161418.05,6/28/1990,NA,SC,4.59,4.67,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,0.06,xLSGS2,not previously published ,
ds_05,x9016,161418.06,6/28/1990,NA,SC,4.67,4.75,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,0.446,xLSGS2,not previously published ,
ds_05,x9016,161418.07,6/28/1990,NA,SC,4.75,4.82,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,3.213,xLSGS2,not previously published ,
ds_05,x9016,161418.08,6/28/1990,NA,SC,4.83,4.9,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,0.229,xLSGS2,not previously published ,
ds_05,x9016,161418.09,6/28/1990,NA,SC,4.9,4.98,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,0.105,xLSGS2,not previously published ,
ds_05,x9016,161418.1,6/28/1990,NA,SC,4.98,5.06,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,0.489,xLSGS2,not previously published ,
ds_05,x9016,161418.11,6/28/1990,NA,SC,5.06,5.14,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,10.16,xLSGS2,not previously published ,
ds_05,x9016,161418.12,6/28/1990,NA,SC,5.14,5.22,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,10.663,xLSGS2,not previously published ,
ds_05,x9016,161418.13,6/28/1990,NA,SC,5.22,5.3,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,16.068,xLSGS2,not previously published ,
ds_05,x9016,161418.14,6/28/1990,NA,SC,5.3,5.37,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,18.597,xLSGS2,not previously published ,
ds_05,x9016,161924.01,6/28/1990,NA,SC,5.79,5.9,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,33.087,xLSGS2,not previously published ,
ds_05,x9016,161924.02,6/28/1990,NA,SC,5.9,5.96,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,39.072,xLSGS2,not previously published ,
ds_05,x9016,161924.03,6/28/1990,NA,SC,5.96,6.04,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,21.447,xLSGS2,not previously published ,
ds_05,x9016,161924.04,6/28/1990,NA,SC,6.06,6.14,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,0.09,xLSGS2,not previously published ,
ds_05,x9016,161924.05,6/28/1990,NA,SC,6.14,6.22,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,5.94,xLSGS2,not previously published ,
ds_05,x9016,161924.06,6/28/1990,NA,SC,6.22,6.3,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,16.555,xLSGS2,not previously published ,
ds_05,x9016,161924.07,6/28/1990,NA,SC,6.3,6.38,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,18.256,xLSGS2,not previously published ,
ds_05,x9016,161924.08,6/28/1990,NA,SC,6.38,6.46,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,22.194,xLSGS2,not previously published ,
ds_05,x9016,160510.06,6/28/1990,NA,SC,1.92,2,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,15.216,xLSGS2,not previously published ,
ds_05,x9016,160510.07,6/28/1990,NA,SC,2,2.08,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,16.069,xLSGS2,not previously published ,
ds_05,x9016,160510.08,6/28/1990,NA,SC,2.08,2.15,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,16.254,xLSGS2,not previously published ,
ds_05,x9016,160510.09,6/28/1990,NA,SC,2.16,2.23,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,15.277,xLSGS2,not previously published ,
ds_05,x9016,160510.1,6/28/1990,NA,SC,2.24,2.31,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,15.086,xLSGS2,not previously published ,
ds_05,x9016,160510.11,6/28/1990,NA,SC,2.32,2.39,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,15.31,xLSGS2,not previously published ,
ds_05,x9016,161924.09,6/28/1990,NA,SC,6.48,6.56,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,22.614,xLSGS2,not previously published ,
ds_05,x9016,161924.1,6/28/1990,NA,SC,6.56,6.62,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,0.903,xLSGS2,not previously published ,
ds_05,x9016,161924.11,6/28/1990,NA,SC,6.62,6.65,0.355,0.5,xLS013,diam_0.355_0.5mm_p,,0.856,xLSGS2,not previously published ,
