Year,Sample_ID,Collection_Date,Latitude,Longitude,Sample_Type,Collection_Depth,Collection_Mthd,Constituent,Definition,Reported_Value,Reported_QA,Unit,Instrument
2017,BEM-2017-03-020,2017-06-22,47.57453,-95.085816,Pore Water,20,Henry,NH3-N,Total ammonia nitrogen concentration of the sample,1.34,,mg N/L,Automated colorimetry
2017,BEM-2017-03-020,2017-06-22,47.57453,-95.085816,Pore Water,20,Henry,NO3,Nitrate concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-03-020,2017-06-22,47.57453,-95.085816,Pore Water,20,Henry,NVDOC,Nonvolatile dissolved organic carbon concentration of the sample,10.1,,mg/L,TOC Analyzer
2017,BEM-2017-03-020,2017-06-22,47.57453,-95.085816,Pore Water,20,Henry,Na,Sodium concentration of the sample,1.71,,mg/L,ICP-OES
2017,BEM-2017-03-020,2017-06-22,47.57453,-95.085816,Pore Water,20,Henry,PO4,Phosphate concentration of the sample,0.200,LT,mg/L,IC
2017,BEM-2017-03-020,2017-06-22,47.57453,-95.085816,Pore Water,20,Henry,SO4,Sulfate concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-03-020,2017-06-22,47.57453,-95.085816,Pore Water,20,Henry,Si,Silicon concentration of the sample,3.05,,mg/L,ICP-OES
2017,BEM-2017-03-020,2017-06-22,47.57453,-95.085816,Pore Water,20,Henry,Sr,Strontium concentration of the sample,50,LT,ug/L,ICP-OES
2017,BEM-2017-03-020,2017-06-22,47.57453,-95.085816,Pore Water,20,Henry,Zn,Zinc concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-03-050,2017-06-22,47.57453,-95.085816,Pore Water,50,Henry,Al,Aluminum concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-03-050,2017-06-22,47.57453,-95.085816,Pore Water,50,Henry,Alkalinity,Alkalinity concentration of the sample measured in milligrams per liter as bicarbonate,200,,mg/L,Titrator
2017,BEM-2017-03-050,2017-06-22,47.57453,-95.085816,Pore Water,50,Henry,B,Boron concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-03-050,2017-06-22,47.57453,-95.085816,Pore Water,50,Henry,Ba,Barium concentration of the sample,351,,ug/L,ICP-OES
2017,BEM-2017-03-050,2017-06-22,47.57453,-95.085816,Pore Water,50,Henry,Br,Bromide concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-03-050,2017-06-22,47.57453,-95.085816,Pore Water,50,Henry,Ca,Calcium concentration of the sample,87.6,,mg/L,ICP-OES
2017,BEM-2017-03-050,2017-06-22,47.57453,-95.085816,Pore Water,50,Henry,Cl,Chloride concentration of the sample,0.872,,mg/L,IC
2017,BEM-2017-03-050,2017-06-22,47.57453,-95.085816,Pore Water,50,Henry,Cu,Copper concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-03-050,2017-06-22,47.57453,-95.085816,Pore Water,50,Henry,Fe,Iron concentration of the sample,2181,,ug/L,ICP-OES
2017,BEM-2017-03-050,2017-06-22,47.57453,-95.085816,Pore Water,50,Henry,K,Potassium concentration of the sample,1.25,,mg/L,ICP-OES
2017,BEM-2017-03-050,2017-06-22,47.57453,-95.085816,Pore Water,50,Henry,Li,Lithium concentration of the sample,50,LT,ug/L,ICP-OES
2017,BEM-2017-03-050,2017-06-22,47.57453,-95.085816,Pore Water,50,Henry,Mg,Magnesium concentration of the sample,9.13,,mg/L,ICP-OES
2017,BEM-2017-03-050,2017-06-22,47.57453,-95.085816,Pore Water,50,Henry,Mn,Manganese concentration of the sample,429,,ug/L,ICP-OES
2017,BEM-2017-03-050,2017-06-22,47.57453,-95.085816,Pore Water,50,Henry,NH3-N,Total ammonia nitrogen concentration of the sample,1.69,,mg N/L,Automated colorimetry
2017,BEM-2017-03-050,2017-06-22,47.57453,-95.085816,Pore Water,50,Henry,NO3,Nitrate concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-03-050,2017-06-22,47.57453,-95.085816,Pore Water,50,Henry,NVDOC,Nonvolatile dissolved organic carbon concentration of the sample,10.3,,mg/L,TOC Analyzer
2017,BEM-2017-03-050,2017-06-22,47.57453,-95.085816,Pore Water,50,Henry,Na,Sodium concentration of the sample,1.63,,mg/L,ICP-OES
2017,BEM-2017-03-050,2017-06-22,47.57453,-95.085816,Pore Water,50,Henry,PO4,Phosphate concentration of the sample,0.200,LT,mg/L,IC
2017,BEM-2017-03-050,2017-06-22,47.57453,-95.085816,Pore Water,50,Henry,SO4,Sulfate concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-03-050,2017-06-22,47.57453,-95.085816,Pore Water,50,Henry,Si,Silicon concentration of the sample,3.12,,mg/L,ICP-OES
2017,BEM-2017-03-050,2017-06-22,47.57453,-95.085816,Pore Water,50,Henry,Sr,Strontium concentration of the sample,312,,ug/L,ICP-OES
2017,BEM-2017-03-050,2017-06-22,47.57453,-95.085816,Pore Water,50,Henry,Zn,Zinc concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-03-100,2017-06-22,47.57453,-95.085816,Pore Water,104,Henry,Al,Aluminum concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-03-100,2017-06-22,47.57453,-95.085816,Pore Water,104,Henry,Alkalinity,Alkalinity concentration of the sample measured in milligrams per liter as bicarbonate,216,,mg/L,Titrator
2017,BEM-2017-03-100,2017-06-22,47.57453,-95.085816,Pore Water,104,Henry,B,Boron concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-03-100,2017-06-22,47.57453,-95.085816,Pore Water,104,Henry,Ba,Barium concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-03-100,2017-06-22,47.57453,-95.085816,Pore Water,104,Henry,Br,Bromide concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-03-100,2017-06-22,47.57453,-95.085816,Pore Water,104,Henry,Ca,Calcium concentration of the sample,37.5,,mg/L,ICP-OES
2017,BEM-2017-03-100,2017-06-22,47.57453,-95.085816,Pore Water,104,Henry,Cl,Chloride concentration of the sample,0.995,,mg/L,IC
2017,BEM-2017-03-100,2017-06-22,47.57453,-95.085816,Pore Water,104,Henry,Cu,Copper concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-03-100,2017-06-22,47.57453,-95.085816,Pore Water,104,Henry,Fe,Iron concentration of the sample,2522,,ug/L,ICP-OES
2017,BEM-2017-03-100,2017-06-22,47.57453,-95.085816,Pore Water,104,Henry,K,Potassium concentration of the sample,1.35,,mg/L,ICP-OES
2017,BEM-2017-03-100,2017-06-22,47.57453,-95.085816,Pore Water,104,Henry,Li,Lithium concentration of the sample,50,LT,ug/L,ICP-OES
2017,BEM-2017-03-100,2017-06-22,47.57453,-95.085816,Pore Water,104,Henry,Mg,Magnesium concentration of the sample,8.51,,mg/L,ICP-OES
2017,BEM-2017-03-100,2017-06-22,47.57453,-95.085816,Pore Water,104,Henry,Mn,Manganese concentration of the sample,239,,ug/L,ICP-OES
2017,BEM-2017-03-100,2017-06-22,47.57453,-95.085816,Pore Water,104,Henry,NH3-N,Total ammonia nitrogen concentration of the sample,1.95,,mg N/L,Automated colorimetry
2017,BEM-2017-03-100,2017-06-22,47.57453,-95.085816,Pore Water,104,Henry,NO3,Nitrate concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-03-100,2017-06-22,47.57453,-95.085816,Pore Water,104,Henry,NVDOC,Nonvolatile dissolved organic carbon concentration of the sample,10.1,,mg/L,TOC Analyzer
2017,BEM-2017-03-100,2017-06-22,47.57453,-95.085816,Pore Water,104,Henry,Na,Sodium concentration of the sample,1.46,,mg/L,ICP-OES
2017,BEM-2017-03-100,2017-06-22,47.57453,-95.085816,Pore Water,104,Henry,PO4,Phosphate concentration of the sample,0.200,LT,mg/L,IC
2017,BEM-2017-03-100,2017-06-22,47.57453,-95.085816,Pore Water,104,Henry,SO4,Sulfate concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-03-100,2017-06-22,47.57453,-95.085816,Pore Water,104,Henry,Si,Silicon concentration of the sample,3.46,,mg/L,ICP-OES
2017,BEM-2017-03-100,2017-06-22,47.57453,-95.085816,Pore Water,104,Henry,Sr,Strontium concentration of the sample,50,LT,ug/L,ICP-OES
2017,BEM-2017-03-100,2017-06-22,47.57453,-95.085816,Pore Water,104,Henry,Zn,Zinc concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-001,2017-06-27,47.57184179,-95.0841672,Pore Water,1,Kuwabara,Al,Aluminum concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-001,2017-06-27,47.57184179,-95.0841672,Pore Water,1,Kuwabara,Alkalinity,Alkalinity concentration of the sample measured in milligrams per liter as bicarbonate,174,,mg/L,Titrator
2017,BEM-2017-04-001,2017-06-27,47.57184179,-95.0841672,Pore Water,1,Kuwabara,B,Boron concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-001,2017-06-27,47.57184179,-95.0841672,Pore Water,1,Kuwabara,Ba,Barium concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-001,2017-06-27,47.57184179,-95.0841672,Pore Water,1,Kuwabara,Br,Bromide concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-04-001,2017-06-27,47.57184179,-95.0841672,Pore Water,1,Kuwabara,Ca,Calcium concentration of the sample,31.1,,mg/L,ICP-OES
2017,BEM-2017-04-001,2017-06-27,47.57184179,-95.0841672,Pore Water,1,Kuwabara,Cl,Chloride concentration of the sample,0.792,,mg/L,IC
2017,BEM-2017-04-001,2017-06-27,47.57184179,-95.0841672,Pore Water,1,Kuwabara,Cu,Copper concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-001,2017-06-27,47.57184179,-95.0841672,Pore Water,1,Kuwabara,Fe,Iron concentration of the sample,373,,ug/L,ICP-OES
2017,BEM-2017-04-001,2017-06-27,47.57184179,-95.0841672,Pore Water,1,Kuwabara,K,Potassium concentration of the sample,1.06,,mg/L,ICP-OES
2017,BEM-2017-04-001,2017-06-27,47.57184179,-95.0841672,Pore Water,1,Kuwabara,Li,Lithium concentration of the sample,50,LT,ug/L,ICP-OES
2017,BEM-2017-04-001,2017-06-27,47.57184179,-95.0841672,Pore Water,1,Kuwabara,Mg,Magnesium concentration of the sample,6.92,,mg/L,ICP-OES
2017,BEM-2017-04-001,2017-06-27,47.57184179,-95.0841672,Pore Water,1,Kuwabara,Mn,Manganese concentration of the sample,161,,ug/L,ICP-OES
2017,BEM-2017-04-001,2017-06-27,47.57184179,-95.0841672,Pore Water,1,Kuwabara,NO3,Nitrate concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-04-001,2017-06-27,47.57184179,-95.0841672,Pore Water,1,Kuwabara,NVDOC,Nonvolatile dissolved organic carbon concentration of the sample,12.7,,mg/L,TOC Analyzer
2017,BEM-2017-04-001,2017-06-27,47.57184179,-95.0841672,Pore Water,1,Kuwabara,Na,Sodium concentration of the sample,1.52,,mg/L,ICP-OES
2017,BEM-2017-04-001,2017-06-27,47.57184179,-95.0841672,Pore Water,1,Kuwabara,PO4,Phosphate concentration of the sample,0.200,LT,mg/L,IC
2017,BEM-2017-04-001,2017-06-27,47.57184179,-95.0841672,Pore Water,1,Kuwabara,SO4,Sulfate concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-04-001,2017-06-27,47.57184179,-95.0841672,Pore Water,1,Kuwabara,Si,Silicon concentration of the sample,3.59,,mg/L,ICP-OES
2017,BEM-2017-04-001,2017-06-27,47.57184179,-95.0841672,Pore Water,1,Kuwabara,Sr,Strontium concentration of the sample,50,LT,ug/L,ICP-OES
2017,BEM-2017-04-001,2017-06-27,47.57184179,-95.0841672,Pore Water,1,Kuwabara,Zn,Zinc concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-005,2017-06-27,47.57184179,-95.0841672,Pore Water,5,Kuwabara,Al,Aluminum concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-005,2017-06-27,47.57184179,-95.0841672,Pore Water,5,Kuwabara,Alkalinity,Alkalinity concentration of the sample measured in milligrams per liter as bicarbonate,152,,mg/L,Titrator
2017,BEM-2017-04-005,2017-06-27,47.57184179,-95.0841672,Pore Water,5,Kuwabara,B,Boron concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-005,2017-06-27,47.57184179,-95.0841672,Pore Water,5,Kuwabara,Ba,Barium concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-005,2017-06-27,47.57184179,-95.0841672,Pore Water,5,Kuwabara,Br,Bromide concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-04-005,2017-06-27,47.57184179,-95.0841672,Pore Water,5,Kuwabara,Ca,Calcium concentration of the sample,24.1,,mg/L,ICP-OES
2017,BEM-2017-04-005,2017-06-27,47.57184179,-95.0841672,Pore Water,5,Kuwabara,Cl,Chloride concentration of the sample,0.586,,mg/L,IC
2017,BEM-2017-04-005,2017-06-27,47.57184179,-95.0841672,Pore Water,5,Kuwabara,Cu,Copper concentration of the sample,101,,ug/L,ICP-OES
2017,BEM-2017-04-005,2017-06-27,47.57184179,-95.0841672,Pore Water,5,Kuwabara,Fe,Iron concentration of the sample,117,,ug/L,ICP-OES
2017,BEM-2017-04-005,2017-06-27,47.57184179,-95.0841672,Pore Water,5,Kuwabara,K,Potassium concentration of the sample,0.783,,mg/L,ICP-OES
2017,BEM-2017-04-005,2017-06-27,47.57184179,-95.0841672,Pore Water,5,Kuwabara,Li,Lithium concentration of the sample,50,LT,ug/L,ICP-OES
2017,BEM-2017-04-005,2017-06-27,47.57184179,-95.0841672,Pore Water,5,Kuwabara,Mg,Magnesium concentration of the sample,6.34,,mg/L,ICP-OES
2017,BEM-2017-04-005,2017-06-27,47.57184179,-95.0841672,Pore Water,5,Kuwabara,Mn,Manganese concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-005,2017-06-27,47.57184179,-95.0841672,Pore Water,5,Kuwabara,NO3,Nitrate concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-04-005,2017-06-27,47.57184179,-95.0841672,Pore Water,5,Kuwabara,NVDOC,Nonvolatile dissolved organic carbon concentration of the sample,12.6,,mg/L,TOC Analyzer
2017,BEM-2017-04-005,2017-06-27,47.57184179,-95.0841672,Pore Water,5,Kuwabara,Na,Sodium concentration of the sample,2.62,,mg/L,ICP-OES
2017,BEM-2017-04-005,2017-06-27,47.57184179,-95.0841672,Pore Water,5,Kuwabara,PO4,Phosphate concentration of the sample,0.200,LT,mg/L,IC
2017,BEM-2017-04-005,2017-06-27,47.57184179,-95.0841672,Pore Water,5,Kuwabara,SO4,Sulfate concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-04-005,2017-06-27,47.57184179,-95.0841672,Pore Water,5,Kuwabara,Si,Silicon concentration of the sample,0.714,,mg/L,ICP-OES
2017,BEM-2017-04-005,2017-06-27,47.57184179,-95.0841672,Pore Water,5,Kuwabara,Sr,Strontium concentration of the sample,50,LT,ug/L,ICP-OES
2017,BEM-2017-04-005,2017-06-27,47.57184179,-95.0841672,Pore Water,5,Kuwabara,Zn,Zinc concentration of the sample,289,,ug/L,ICP-OES
2017,BEM-2017-04-010,2017-06-27,47.57184179,-95.0841672,Pore Water,10,Kuwabara,Al,Aluminum concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-010,2017-06-27,47.57184179,-95.0841672,Pore Water,10,Kuwabara,Alkalinity,Alkalinity concentration of the sample measured in milligrams per liter as bicarbonate,180,,mg/L,Titrator
2017,BEM-2017-04-010,2017-06-27,47.57184179,-95.0841672,Pore Water,10,Kuwabara,B,Boron concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-010,2017-06-27,47.57184179,-95.0841672,Pore Water,10,Kuwabara,Ba,Barium concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-010,2017-06-27,47.57184179,-95.0841672,Pore Water,10,Kuwabara,Br,Bromide concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-04-010,2017-06-27,47.57184179,-95.0841672,Pore Water,10,Kuwabara,Ca,Calcium concentration of the sample,63.0,,mg/L,ICP-OES
2017,BEM-2017-04-010,2017-06-27,47.57184179,-95.0841672,Pore Water,10,Kuwabara,Cl,Chloride concentration of the sample,1.38,,mg/L,IC
2017,BEM-2017-04-010,2017-06-27,47.57184179,-95.0841672,Pore Water,10,Kuwabara,Cu,Copper concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-010,2017-06-27,47.57184179,-95.0841672,Pore Water,10,Kuwabara,Fe,Iron concentration of the sample,314,,ug/L,ICP-OES
2017,BEM-2017-04-010,2017-06-27,47.57184179,-95.0841672,Pore Water,10,Kuwabara,K,Potassium concentration of the sample,1.02,,mg/L,ICP-OES
2017,BEM-2017-04-010,2017-06-27,47.57184179,-95.0841672,Pore Water,10,Kuwabara,Li,Lithium concentration of the sample,50,LT,ug/L,ICP-OES
2017,BEM-2017-04-010,2017-06-27,47.57184179,-95.0841672,Pore Water,10,Kuwabara,Mg,Magnesium concentration of the sample,7.20,,mg/L,ICP-OES
2017,BEM-2017-04-010,2017-06-27,47.57184179,-95.0841672,Pore Water,10,Kuwabara,Mn,Manganese concentration of the sample,338,,ug/L,ICP-OES
2017,BEM-2017-04-010,2017-06-27,47.57184179,-95.0841672,Pore Water,10,Kuwabara,NO3,Nitrate concentration of the sample,0.105,,mg/L,IC
2017,BEM-2017-04-010,2017-06-27,47.57184179,-95.0841672,Pore Water,10,Kuwabara,NVDOC,Nonvolatile dissolved organic carbon concentration of the sample,14.0,,mg/L,TOC Analyzer
2017,BEM-2017-04-010,2017-06-27,47.57184179,-95.0841672,Pore Water,10,Kuwabara,Na,Sodium concentration of the sample,1.67,,mg/L,ICP-OES
2017,BEM-2017-04-010,2017-06-27,47.57184179,-95.0841672,Pore Water,10,Kuwabara,PO4,Phosphate concentration of the sample,0.313,,mg/L,IC
2017,BEM-2017-04-010,2017-06-27,47.57184179,-95.0841672,Pore Water,10,Kuwabara,SO4,Sulfate concentration of the sample,0.660,,mg/L,IC
2017,BEM-2017-04-010,2017-06-27,47.57184179,-95.0841672,Pore Water,10,Kuwabara,Si,Silicon concentration of the sample,3.85,,mg/L,ICP-OES
2017,BEM-2017-04-010,2017-06-27,47.57184179,-95.0841672,Pore Water,10,Kuwabara,Sr,Strontium concentration of the sample,71.0,,ug/L,ICP-OES
2017,BEM-2017-04-010,2017-06-27,47.57184179,-95.0841672,Pore Water,10,Kuwabara,Zn,Zinc concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-020,2017-06-28,47.57184179,-95.0841672,Pore Water,20,Henry,Al,Aluminum concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-020,2017-06-28,47.57184179,-95.0841672,Pore Water,20,Henry,Alkalinity,Alkalinity concentration of the sample measured in milligrams per liter as bicarbonate,225,,mg/L,Titrator
2017,BEM-2017-04-020,2017-06-28,47.57184179,-95.0841672,Pore Water,20,Henry,B,Boron concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-020,2017-06-28,47.57184179,-95.0841672,Pore Water,20,Henry,Ba,Barium concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-020,2017-06-28,47.57184179,-95.0841672,Pore Water,20,Henry,Br,Bromide concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-04-020,2017-06-28,47.57184179,-95.0841672,Pore Water,20,Henry,Ca,Calcium concentration of the sample,39.7,,mg/L,ICP-OES
2017,BEM-2017-04-020,2017-06-28,47.57184179,-95.0841672,Pore Water,20,Henry,Cl,Chloride concentration of the sample,2.36,,mg/L,IC
2017,BEM-2017-04-020,2017-06-28,47.57184179,-95.0841672,Pore Water,20,Henry,Cu,Copper concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-020,2017-06-28,47.57184179,-95.0841672,Pore Water,20,Henry,Fe,Iron concentration of the sample,1720,,ug/L,ICP-OES
2017,BEM-2017-04-020,2017-06-28,47.57184179,-95.0841672,Pore Water,20,Henry,K,Potassium concentration of the sample,1.92,,mg/L,ICP-OES
2017,BEM-2017-04-020,2017-06-28,47.57184179,-95.0841672,Pore Water,20,Henry,Li,Lithium concentration of the sample,50,LT,ug/L,ICP-OES
2017,BEM-2017-04-020,2017-06-28,47.57184179,-95.0841672,Pore Water,20,Henry,Mg,Magnesium concentration of the sample,8.89,,mg/L,ICP-OES
2017,BEM-2017-04-020,2017-06-28,47.57184179,-95.0841672,Pore Water,20,Henry,Mn,Manganese concentration of the sample,359,,ug/L,ICP-OES
2017,BEM-2017-04-020,2017-06-28,47.57184179,-95.0841672,Pore Water,20,Henry,NH3-N,Total ammonia nitrogen concentration of the sample,3.40,,mg N/L,Automated colorimetry
2017,BEM-2017-04-020,2017-06-28,47.57184179,-95.0841672,Pore Water,20,Henry,NO3,Nitrate concentration of the sample,0.400,,mg/L,IC
2017,BEM-2017-04-020,2017-06-28,47.57184179,-95.0841672,Pore Water,20,Henry,NVDOC,Nonvolatile dissolved organic carbon concentration of the sample,13.4,,mg/L,TOC Analyzer
2017,BEM-2017-04-020,2017-06-28,47.57184179,-95.0841672,Pore Water,20,Henry,Na,Sodium concentration of the sample,1.42,,mg/L,ICP-OES
2017,BEM-2017-04-020,2017-06-28,47.57184179,-95.0841672,Pore Water,20,Henry,PO4,Phosphate concentration of the sample,0.200,LT,mg/L,IC
2017,BEM-2017-04-020,2017-06-28,47.57184179,-95.0841672,Pore Water,20,Henry,SO4,Sulfate concentration of the sample,2.38,,mg/L,IC
2017,BEM-2017-04-020,2017-06-28,47.57184179,-95.0841672,Pore Water,20,Henry,Si,Silicon concentration of the sample,5.26,,mg/L,ICP-OES
2017,BEM-2017-04-020,2017-06-28,47.57184179,-95.0841672,Pore Water,20,Henry,Sr,Strontium concentration of the sample,50,LT,ug/L,ICP-OES
2017,BEM-2017-04-020,2017-06-28,47.57184179,-95.0841672,Pore Water,20,Henry,Zn,Zinc concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-050,2017-06-28,47.57184179,-95.0841672,Pore Water,50,Henry,Al,Aluminum concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-050,2017-06-28,47.57184179,-95.0841672,Pore Water,50,Henry,Alkalinity,Alkalinity concentration of the sample measured in milligrams per liter as bicarbonate,248,,mg/L,Titrator
2017,BEM-2017-04-050,2017-06-28,47.57184179,-95.0841672,Pore Water,50,Henry,B,Boron concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-050,2017-06-28,47.57184179,-95.0841672,Pore Water,50,Henry,Ba,Barium concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-050,2017-06-28,47.57184179,-95.0841672,Pore Water,50,Henry,Br,Bromide concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-04-050,2017-06-28,47.57184179,-95.0841672,Pore Water,50,Henry,Ca,Calcium concentration of the sample,42.7,,mg/L,ICP-OES
2017,BEM-2017-04-050,2017-06-28,47.57184179,-95.0841672,Pore Water,50,Henry,Cl,Chloride concentration of the sample,0.882,,mg/L,IC
2017,BEM-2017-04-050,2017-06-28,47.57184179,-95.0841672,Pore Water,50,Henry,Cu,Copper concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-050,2017-06-28,47.57184179,-95.0841672,Pore Water,50,Henry,Fe,Iron concentration of the sample,1954,,ug/L,ICP-OES
2017,BEM-2017-04-050,2017-06-28,47.57184179,-95.0841672,Pore Water,50,Henry,K,Potassium concentration of the sample,1.66,,mg/L,ICP-OES
2017,BEM-2017-04-050,2017-06-28,47.57184179,-95.0841672,Pore Water,50,Henry,Li,Lithium concentration of the sample,50,LT,ug/L,ICP-OES
2017,BEM-2017-04-050,2017-06-28,47.57184179,-95.0841672,Pore Water,50,Henry,Mg,Magnesium concentration of the sample,9.60,,mg/L,ICP-OES
2017,BEM-2017-04-050,2017-06-28,47.57184179,-95.0841672,Pore Water,50,Henry,Mn,Manganese concentration of the sample,293,,ug/L,ICP-OES
2017,BEM-2017-04-050,2017-06-28,47.57184179,-95.0841672,Pore Water,50,Henry,NH3-N,Total ammonia nitrogen concentration of the sample,3.64,,mg N/L,Automated colorimetry
2017,BEM-2017-04-050,2017-06-28,47.57184179,-95.0841672,Pore Water,50,Henry,NO3,Nitrate concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-04-050,2017-06-28,47.57184179,-95.0841672,Pore Water,50,Henry,NVDOC,Nonvolatile dissolved organic carbon concentration of the sample,12.0,,mg/L,TOC Analyzer
2017,BEM-2017-04-050,2017-06-28,47.57184179,-95.0841672,Pore Water,50,Henry,Na,Sodium concentration of the sample,1.65,,mg/L,ICP-OES
2017,BEM-2017-04-050,2017-06-28,47.57184179,-95.0841672,Pore Water,50,Henry,PO4,Phosphate concentration of the sample,0.200,LT,mg/L,IC
2017,BEM-2017-04-050,2017-06-28,47.57184179,-95.0841672,Pore Water,50,Henry,SO4,Sulfate concentration of the sample,0.142,,mg/L,IC
2017,BEM-2017-04-050,2017-06-28,47.57184179,-95.0841672,Pore Water,50,Henry,Si,Silicon concentration of the sample,6.34,,mg/L,ICP-OES
2017,BEM-2017-04-050,2017-06-28,47.57184179,-95.0841672,Pore Water,50,Henry,Sr,Strontium concentration of the sample,50,LT,ug/L,ICP-OES
2017,BEM-2017-04-050,2017-06-28,47.57184179,-95.0841672,Pore Water,50,Henry,Zn,Zinc concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-100,2017-06-28,47.57184179,-95.0841672,Pore Water,95,Henry,Al,Aluminum concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-100,2017-06-28,47.57184179,-95.0841672,Pore Water,95,Henry,Alkalinity,Alkalinity concentration of the sample measured in milligrams per liter as bicarbonate,259,,mg/L,Titrator
2017,BEM-2017-04-100,2017-06-28,47.57184179,-95.0841672,Pore Water,95,Henry,B,Boron concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-100,2017-06-28,47.57184179,-95.0841672,Pore Water,95,Henry,Ba,Barium concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-100,2017-06-28,47.57184179,-95.0841672,Pore Water,95,Henry,Br,Bromide concentration of the sample,0.100,LT,mg/L,IC
2017,BEM-2017-04-100,2017-06-28,47.57184179,-95.0841672,Pore Water,95,Henry,Ca,Calcium concentration of the sample,86.9,,mg/L,ICP-OES
2017,BEM-2017-04-100,2017-06-28,47.57184179,-95.0841672,Pore Water,95,Henry,Cl,Chloride concentration of the sample,1.50,,mg/L,IC
2017,BEM-2017-04-100,2017-06-28,47.57184179,-95.0841672,Pore Water,95,Henry,Cu,Copper concentration of the sample,100,LT,ug/L,ICP-OES
2017,BEM-2017-04-100,2017-06-28,47.57184179,-95.0841672,Pore Water,95,Henry,Fe,Iron concentration of the sample,1899,,ug/L,ICP-OES
2017,BEM-2017-04-100,2017-06-28,47.57184179,-95.0841672,Pore Water,95,Henry,K,Potassium concentration of the sample,1.63,,mg/L,ICP-OES
2017,BEM-2017-04-100,2017-06-28,47.57184179,-95.0841672,Pore Water,95,Henry,Li,Lithium concentration of the sample,50,LT,ug/L,ICP-OES
2017,BEM-2017-04-100,2017-06-28,47.57184179,-95.0841672,Pore Water,95,Henry,Mg,Magnesium concentration of the sample,11.1,,mg/L,ICP-OES
2017,BEM-2017-04-100,2017-06-28,47.57184179,-95.0841672,Pore Water,95,Henry,Mn,Manganese concentration of the sample,441,,ug/L,ICP-OES
