"#tblds_06_SedCoreOil.csv: Physical properties and fluid saturations of sediment core samples collected with a fixed-piston, wireline core barrel at the National Crude Oil Spill Fate and Natural Attenuation Research Site near Bemidji, Minnesota, USA in 1990, 1992, and 1998.",,,,,,,,,,,,,,,,
"#Data code definitions: refer to the metadata file, HistoricalData_metadata.xml, provided with this data release (https://doi.org/10.5066/P9FJ8I0P) and the data dictionary tables available at https://doi.org/10.5066/F7736PDR.  NOTE: An ""x"" was prepended to the values in the LocalSiteName, parm_cd, and meth_cd fields to prevent automatic truncation of leading 0's in the field by software programs used to open .csv files. Users can format this field as text and then use a ""Find and Replace"" tool to remove the x's if so desired.",,,,,,,,,,,,,,,,
dataset_id,LocalSiteName,OrigSiteName,sample_dt,Comments_sample_dt,medium_cd,core_no,TOS_mBLS,BOS_mBLS,subcore_cm,parm_cd,parm_shortname,remark_cd,result_va,meth_cd,pub,Comments
ds_06,x9014, 014/30-35/14,6/27/1990,,OC,9014.3.14,10.19,10.27,7.76,xLS018,porosity,,0.35,xLSGS2,not previously published,
ds_06,x9014, 014/30-35/15,6/27/1990,,OC,9014.3.15,10.27,10.35,7.95,xLS018,porosity,,0.361,xLSGS2,not previously published,
ds_06,x9014, 014/30-35/16,6/27/1990,,OC,9014.3.16,10.35,10.44,8.04,xLS018,porosity,,0.355,xLSGS2,not previously published,
ds_06,x9014, 014/30-35/17,6/27/1990,,OC,9014.3.17,10.44,10.52,7.75,xLS018,porosity,,0.351,xLSGS2,not previously published,
ds_06,x9014,014/20-25/#1,6/27/1990,,OC,9014.1.1,6.1,6.18,8.13,xLS023,WaterMass_g,,4.497,xLCA05,not previously published,
ds_06,x9014,014/20-25/#2,6/27/1990,,OC,9014.1.2,6.18,6.26,7.82,xLS023,WaterMass_g,,7.029,xLCA05,not previously published,
ds_06,x9014,014/20-25/#3,6/27/1990,,OC,9014.1.3,6.26,6.34,7.7,xLS023,WaterMass_g,,7.791,xLCA05,not previously published,
ds_06,x9014,014/20-25/#4,6/27/1990,,OC,9014.1.4,6.34,6.42,7.76,xLS023,WaterMass_g,,9.621,xLCA05,not previously published,
ds_06,x9014,014/20-25/#5,6/27/1990,,OC,9014.1.5,6.43,6.5,7.58,xLS023,WaterMass_g,,13.05,xLCA05,not previously published,
ds_06,x9014,014/20-25/#6,6/27/1990,,OC,9014.1.6,6.51,6.59,8,xLS023,WaterMass_g,,17.329,xLCA05,not previously published,
ds_06,x9014,014/20-25/#7,6/27/1990,,OC,9014.1.7,6.59,6.67,7.95,xLS023,WaterMass_g,,4.035,xLCA05,not previously published,
ds_06,x9014,014/20-25/#8,6/27/1990,,OC,9014.1.8,6.67,6.76,8.26,xLS023,WaterMass_g,,17.584,xLCA05,not previously published,
ds_06,x9014,014/20-25/#9,6/27/1990,,OC,9014.1.9,6.76,6.84,7.81,xLS023,WaterMass_g,,29.437,xLCA05,not previously published,
ds_06,x9014,014/20-25/#10,6/27/1990,,OC,9014.1.10,6.84,6.92,7.91,xLS023,WaterMass_g,,13.61,xLCA05,not previously published,
ds_06,x9014,014/20-25/#11,6/27/1990,,OC,9014.1.11,6.93,6.98,5.08,xLS023,WaterMass_g,,3.239,xLCA05,not previously published,
ds_06,x9014,014/25-30/#1,6/27/1990,,OC,9014.2.1,7.62,7.69,7.46,xLS023,WaterMass_g,,4.557,xLCA05,not previously published,
ds_06,x9014,014/25-30/#2,6/27/1990,,OC,9014.2.2,7.7,7.78,7.68,xLS023,WaterMass_g,,6.37,xLCA05,not previously published,
ds_06,x9014,014/25-30/#3,6/27/1990,,OC,9014.2.3,7.78,7.85,7.41,xLS023,WaterMass_g,,5.537,xLCA05,not previously published,
ds_06,x9014,014/25-30/#4,6/27/1990,,OC,9014.2.4,7.86,7.93,7.56,xLS023,WaterMass_g,,6.665,xLCA05,not previously published,
ds_06,x9014,014/25-30/#5,6/27/1990,,OC,9014.2.5,7.94,8.01,7.41,xLS023,WaterMass_g,,6.835,xLCA05,not previously published,
ds_06,x9014,014/25-30/#6,6/27/1990,,OC,9014.2.6,8.02,8.07,5.48,xLS023,WaterMass_g,,3.964,xLCA05,not previously published,
ds_06,x9014,014/25-30/#7,6/27/1990,,OC,9014.2.7,8.09,8.16,7.55,xLS023,WaterMass_g,,6.728,xLCA05,not previously published,
ds_06,x9014,014/25-30/#8,6/27/1990,,OC,9014.2.8,8.17,8.24,7.56,xLS023,WaterMass_g,,13.984,xLCA05,not previously published,
ds_06,x9014,014/25-30/#9,6/27/1990,,OC,9014.2.9,8.25,8.32,7.55,xLS023,WaterMass_g,,12.517,xLCA05,not previously published,
ds_06,x9014,014/25-30/#10,6/27/1990,,OC,9014.2.10,8.33,8.4,7.5,xLS023,WaterMass_g,,16.357,xLCA05,not previously published,
ds_06,x9014,014/25-30/#11,6/27/1990,,OC,9014.2.11,8.41,8.48,7.3,xLS023,WaterMass_g,,22.064,xLCA05,not previously published,
ds_06,x9014,014/25-30/#12,6/27/1990,,OC,9014.2.12,8.48,8.56,7.55,xLS023,WaterMass_g,,31.154,xLCA05,not previously published,
ds_06,x9014,014/25-30/#13,6/27/1990,,OC,9014.2.13,8.56,8.64,7.7,xLS023,WaterMass_g,,42.047,xLCA05,not previously published,
ds_06,x9014,014/25-30/#14,6/27/1990,,OC,9014.2.14,8.64,8.72,7.26,xLS023,WaterMass_g,,32.341,xLCA05,not previously published,
ds_06,x9014,014/25-30/#15,6/27/1990,,OC,9014.2.15,8.73,8.78,4.44,xLS023,WaterMass_g,,15.181,xLCA05,not previously published,
ds_06,x9014, 014/30-35/1,6/27/1990,,OC,9014.3.1,9.14,9.22,7.66,xLS023,WaterMass_g,,19.232,xLCA05,not previously published,
ds_06,x9014, 014/30-35/2,6/27/1990,,OC,9014.3.2,9.22,9.3,7.45,xLS023,WaterMass_g,,16.685,xLCA05,not previously published,
ds_06,x9014, 014/30-35/3,6/27/1990,,OC,9014.3.3,9.3,9.38,7.49,xLS023,WaterMass_g,,14.831,xLCA05,not previously published,
ds_06,x9014, 014/30-35/4,6/27/1990,,OC,9014.3.4,9.38,9.46,7.53,xLS023,WaterMass_g,,12.191,xLCA05,not previously published,
ds_06,x9014, 014/30-35/5,6/27/1990,,OC,9014.3.5,9.46,9.54,7.65,xLS023,WaterMass_g,,20.419,xLCA05,not previously published,
ds_06,x9014, 014/30-35/6,6/27/1990,,OC,9014.3.6,9.54,9.61,7.22,xLS023,WaterMass_g,,18.862,xLCA05,not previously published,
ds_06,x9014, 014/30-35/7,6/27/1990,,OC,9014.3.7,9.62,9.69,7.41,xLS023,WaterMass_g,,12.767,xLCA05,not previously published,
ds_06,x9014, 014/30-35/8,6/27/1990,,OC,9014.3.8,9.7,9.77,7.31,xLS023,WaterMass_g,,13.247,xLCA05,not previously published,
ds_06,x9014, 014/30-35/9,6/27/1990,,OC,9014.3.9,9.77,9.85,7.27,xLS023,WaterMass_g,,12.842,xLCA05,not previously published,
ds_06,x9014, 014/30-35/10,6/27/1990,,OC,9014.3.10,9.85,9.92,7.26,xLS023,WaterMass_g,,16.622,xLCA05,not previously published,
ds_06,x9014, 014/30-35/11,6/27/1990,,OC,9014.3.11,9.93,10.01,8.65,xLS023,WaterMass_g,,14.546,xLCA05,not previously published,
ds_06,x9014, 014/30-35/12,6/27/1990,,OC,9014.3.12,10.02,10.1,8.13,xLS023,WaterMass_g,,18.178,xLCA05,not previously published,
ds_06,x9014, 014/30-35/13,6/27/1990,,OC,9014.3.13,10.1,10.19,8.31,xLS023,WaterMass_g,,19.814,xLCA05,not previously published,
