"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Exergetic analysis of the process of pre-treatment of soybean oil for the production of biodiesel","https://scispace.com/paper/exergetic-analysis-of-the-process-of-pre-treatment-of-3gavxnpcno","2020","Journal Article","","Marina Marques da Silva
Rômulo Maziero
Bruno Dorneles de Castro
Juan Carlos Campos Rubio","10.47385/CADUNIFOA.V15I44.2986","https://scispace.com/pdf/exergetic-analysis-of-the-process-of-pre-treatment-of-3gavxnpcno.pdf","The raw materials used for the production of biodiesel can be vegetable oil, animal tallow or residual fat. Among them, the use of soybean oil stands out. The present study aims to analyze the exergy efficiency of the soybean oil pretreatment process of a biofuel plant in the state of Minas Gerais, with an installed capacity of 152 million liters/year of biodiesel. For that, the calculation of the chemical exergy and the physical exergy of the flows related to the process of refining the oil for biodiesel production was carried out. Plant operating parameters were in order to calculate the exergy efficiency of the process and the mass flow to perform the mass balance of the analyzed plant. The exergetic efficiency of the soybean oil pretreatment process was 88% and destroyed exergy or irreversibility of approximately 11%. Therefore, the yield of the chemical reactions of the process were satisfactory.","Authors: Rômulo Maziero,Bruno Dorneles De Castro,Juan Carlos,Campos Rubio Keywords: Exergy analysis, Soybean oil, Biodiesel"
"Exergy Analysis of Green Energy Systems","https://scispace.com/paper/exergy-analysis-of-green-energy-systems-1wweah3wrq","2011","Book Chapter","","Ibrahim Dincer
Marc A. Rosen","10.1007/978-1-84882-647-2_2","https://scispace.com/pdf/exergy-analysis-of-green-energy-systems-1wweah3wrq.pdf","Exergy analysis is a thermodynamic analysis technique based primarily on the Second Law of Thermodynamics. As an alternative to energy analysis, exergy analysis provides an illuminating means of assessing and comparing processes and systems rationally and meaningfully. Consequently, exergy analysis can assist in improving and optimizing designs. Two key features of exergy analysis are (1) it yields efficiencies which provide a true measure of how nearly actual performance approaches the ideal, and (2) it identifies more clearly than energy analysis the types, causes and locations of thermodynamic losses.","environmental stability: Clean environment, reduced emissions, acid rain and pollution, clean technologies, incentives. Improved and advanced: technologies, clean innovations, more efficient applications. Green energy-based economic stability: More investments, lower cost generation, transportation and operation. Why Use Exergy Analysis?:
 Thermodynamics permits the behavior, performance and efficiency to be described for systems for the conversion of energy from one form to another. Conventional thermodynamic analysis is based primarily on the First Law of Thermodynamics, which states the principle of conservation of energy. An energy analysis of an energy-conversion system is essentially an accounting of the energies entering and exiting. The exiting energy can be broken down into products and wastes. Efficiencies are often evaluated as ratios of energy quantities, and are often used to assess and compare various systems. Power plants, heaters, refrigerators and thermal storages, for example, are often compared based on energy efficiencies or energy-based measures of merit.  However, energy efficiencies are often misleading in that they do not always provide a measure of how nearly the performance of a system approaches ideality. Further, the thermodynamic losses which occur within a system (i.e., those factors that cause performance to deviate from ideality) often are not accurately identified and assessed with energy analysis. The results of energy analysis can indicate the main inefficiencies to be within the wrong sections of the system, and a state of technological efficiency different than actually exists. Increased:
 Exergy analysis permits many of the shortcomings of energy analysis to be overcome. Exergy analysis, stemming from the Second Law of Thermodynamics, is useful in identifying the causes, locations and magnitudes of process inefficiencies. The exergy associated with an energy quantity is a quantitative assessment of its usefulness or quality. Exergy analysis acknowledges that although energy cannot be created or destroyed, it can be degraded in quality, eventually reaching a state in which it is in complete equilibrium with the surroundings and hence of no further use for performing tasks. Increased:
 For energy storage systems, for example, exergy analysis allows one to determine the maximum potential associated with the incoming energy. This maximum is retained and recovered only if the energy undergoes processes in a reversible manner. Losses in the potential for exergy recovery occur in the real world because actual processes are always irreversible. Increased:
 The exergy flow rate of a flowing commodity is the maximum rate that work may be obtained from it as it passes reversibly to the environmental state, exchanging heat and materials only with the surroundings. In essence, exergy analysis states the theoretical limitations imposed upon a system, clearly pointing out that no real system can conserve exergy and that only a portion of the input exergy can be recovered. Also, exergy analysis quantitatively specifies practical limitations by providing losses in a form in which they are a direct measure of lost exergy. Increased:
 Exergy can also be applied beyond thermodynamics. Two important areas are discussed below. Increased:
 Exergy has been applied to help improve environmental stewardship, ecology and sustainability . It has been suggested that the environmental impact of energy utilization and the achievement of increased efficiency are best addressed using exergy. Although exergy is a measure of usefulness, it is also a measure of potential to cause change. The latter point suggests that exergy may be, or may provide the basis for, an effective indicator of the potential of a substance or energy form to impact the environment."
"Producing geothermal energy with a deep borehole heat exchanger: Exergy optimization of different applications and preliminary design criteria","https://scispace.com/paper/producing-geothermal-energy-with-a-deep-borehole-heat-o70ucy8ko8","2021","Journal Article","Energy","Claudio Alimonti
Paolo Conti
Elena Soldo","10.1016/J.ENERGY.2020.119679","","","improve the performance of a GSHP system for a public building in Wuhan, China; studied a (GSHP) dryer used in food drying. Environmental and economic evaluations have been integrated with exergy analysis by some authors (i.e. . Background:
 Ambrìz-Diaz et al. (2020) used advanced exergy and exergo-economic analysis for a polygeneration plant (an ORC, an absorption chiller and a dehydrator) driven by geothermal energy is the municipality of Ixtlan de Los Hervores in México.  have used energy and exergy analysis to evaluate a borehole thermal energy storage (BTES) plant designed to meet the cooling demand of 10 university campus buildings in Canada. Some authors used the exergy analysis for a comparison between a GSHP and an air source heat pump (ASHP)  or between two GSHP systems .  published an interesting theoretical study focused on the oilfields with high water cut: the geothermal water separated is used in a polygeneration system composed by a two-stage ORC plant, an absorption chiller, the oil gathering and transport heat tracing. The authors have used energy and exergy analysis to evaluate the performance of the system. The same approach has been used by  to evaluate a cascade system made of an ORC and a water/lithium bromide ABS to be applied at the geothermal power plant of Torre Alfina (Italy). An integrated system combining an Organic Rankine Cycle and absorption chiller driven by geothermal energy has been investigated Background:
 The literature regarding the deep borehole heat exchanger reports only a few works that include a thermodynamic assessment based on exergy balance ): all of them analyze a DBHE connected to an Organic Rankin Cycle plant. Background:
 The present paper proposes a new approach for the sector of deep borehole heat exchangers and the final target is to produce design guidelines to identify the best application technology for a DBHE with specified conditions. Methods:
 A homogenous performance index must be considered to properly compare different utilization strategies for DBHE technology. In this work, we refer to exergy concept that is widely applied in the energy sector to compare different energy forms (e.g. power and heat), systems and applications (e.g. power production, building cooling services, district heating networks) . The exergy also referred to as ""availability"", is a measure of the maximum work output that could theoretically be obtained from any thermodynamic system interacting with a reference environment (i.e. the dead state). Similarly, the exergy represents the minimum work that must be provided to any thermodynamic system to bring it from the dead state to a final energy state. Exergy analysis is an established methodology to investigate the quality of energy conversion processes as it can find irreversibilities and exergy losses occurring at each step and/or component . In this work, the exergy efficiency has been applied to measure the exploitation quality of a given availability of energy (i.e. geothermal source) according to the utilization scenario. Methods:
 We compare the exergy performance of five reference utilization plants to be coupled with DBHE technology. The reference systems are representative of possible employment strategies for geothermal energy, namely: power production, thermal uses, cascade and/or hybrid applications."
"Exergetic Efficiency Analysis of a Combined Power Plant of a Container Ship","https://scispace.com/paper/exergetic-efficiency-analysis-of-a-combined-power-plant-of-a-ixhxqs1xei","2018","Journal Article","Journal of Thermal Engineering","Yalcin Durmusoglu","10.18186/THERMAL.467006","https://scispace.com/pdf/exergetic-efficiency-analysis-of-a-combined-power-plant-of-a-ixhxqs1xei.pdf","This study aims to provide insight about how the hemodynamic factors change with artery curvature for a developing aneurysm during a cardiac cycle. The aneurysm is investigated in terms of the vortical structure and the shear stress along the curved artery wall for three developing stages (initial, intermediate and terminal stages), for three instances of a cardiac cycle (diastole end, systole peak and diastole start) and for three different vascular geometries. The stream function vorticity formulation is used with Newtonian constitutive relation. During the systole peak instance for all aneurysm stages, the central vortex squeezes the streamlines towards the distal neck of the aneurysm leading to maximum wall shear stress in the vicinity of the distal wall of the aneurysm. The radius of curvature of the artery and inertial forces increased the wall shear stress along the aneurysm wall. The wall shear stress changes direction and concentrates in the vicinity of the distal neck for all artery geometries. Secondary vortices are observed in the terminal stage during diastole end and diastole start instances for the straight arteries and lead to shear stress fluctuations along the wall. The observations of this study are discussed together with the relevant clinical and numerical literature.","their exergy methodology on a reel plant which has a total installed electricity capacity of 25.3MW, installed in Gaziantep, Turkey. They concluded that the exergy efficiency of the plant is determined to be 40.6% . INTRODUCTION:
 In the report of MAN Diesel and Turbo (MAN, 2012), it is shown that the possibility to generate an electrical output from the main engine power by utilising exhaust gas energy in a waste heat recovery system is up to 11% .  made a review of studies for waste heat recovery from the internal combustion engines (ICE). In this study mainly thermoelectric generators (TEG), organic rankine cycle (ORC), six-stroke cycle IC engines and developments of turbocharger (T/C) technologies are inspected. .  studied a review of waste heat recovery on two-stroke IC engine aboard ships. In their study, they considered basic principles, novel methods, existing designs, theoretical and experimental analyses, economics and feasibility . , inspected a combined heat and power (CHP) production of a Suezmax-size oil tanker that utilizes the low-temperature waste heat energy for all heating and electricity requirements during navigation. They analyzed various configurations for waste heat recovery and observed that a supercritical organic Rankine cycle (ORC) performs maximum efficiency . Modern large diesel engines are about 50% efficient in utilizing the fuel heat energy and the remainder is lost to the environment as waste heat . Baldi and Gabrielli predicted, based on exergy analysis, an achievable fuel savings of 4-16% for a medium range tanker by the use of watse heat recovery system (WHRS) . INTRODUCTION:
 M. H.  carried out an exergy and exergoeconomic analysis and parametric study of a diesel engine based combined heat and power (CHP) system. In the results, they showed that how influences the heating power, exergetic efficiency, and exergy destruction cost and exergoeconomic factor of the CHP system in all environment temperatures with the cycle design parameters . Benvenuto et al. (2014) studied a system to increase the efficiency of a waste heat recovery system and compared it with a traditional waste heat recovery system which consists of a steam turbine (ST) and exhaust gas turbine (EGT). In this study, the authors designed a system which utilizes heat energy of scavenging air and jacket cooling water to increase feed water temperature. They could increase the efficiency of overall system from 56% to 57.5% . , analyzed a ship power plant on a simulation. They carried out exergy analysis and proposed some solutions to improve efficiency of the system. They mainly propose to replace fresh water generator with a reverse osmoses system and utilize waste heat in an ORC system .  studied exergy analysis of a chemical tanker and a cruise ship. They find out that the exergetic value of the exhaust gasses represent the 18% of the engine power output. Therefore, it is a significant point for energy recovery . A WHRS can utilize the remaining wasted heat for producing mechanical/-electrical power which can then feed the demand for propulsion and auxiliary services at no additional fuel costs and zero associated CO2 emissions ."
"A Review of Performance Appraisals of Nigerian Federal Government-Owned Refineries","https://scispace.com/paper/a-review-of-performance-appraisals-of-nigerian-federal-39wxgi0mc5","2012","Journal Article","Energy and Power Engineering","Badmus Ismaila
Oyewola Miracle Olanrewaju
Fagbenle Richard Olayiwola","10.4236/EPE.2012.41007","https://scispace.com/pdf/a-review-of-performance-appraisals-of-nigerian-federal-39wxgi0mc5.pdf","The aim of this paper is to review previous works on the performance appraisal of Nigerian government-owned refineries. The review has been done in a general sense, covering appraisal works by engineers, scientists, management experts, economists, sociologists and even historians. The outcome indicates that while there seems to be several works directly and/or indirectly assessing the performance of the refineries in a general sense, there is a dearth of such in the specific area of energy consumption. There also appears to be no single one appraising energy utilisation of all the refineries at the same time in the open literature. This is in spite of the fact that refining processes are energy intensive. Despite popularisation of exergy analysis as a veritable tool, the only energy utilisation appraisal within our reach which was carried out on just one of the refineries has not been done exergetically. However, the work still reveals, within the limitations of 1st Law energy analysis that the energy consumption patterns are below international benchmarks in the oil and gas industry. Some suggestions have also been offered to take care of the energy efficiency challenges in these refineries. These include plant to plant analyses of energy utilisation patterns in the four refineries, periodical determination of GHG emission levels in the refineries using current international best practices as benchmarks, use of exergy analysis to check avoidable energy wastage in the refining processes, shifting refinery fuelling pattern in favour of low carbon content fuels like natural gas and ensuring regular turnaround maintenance of the system.","Finally, one veritable tool in assessing energy utilisation patterns of thermodynamic systems these days is exergy analysis . Although the tool has been used in the same industry elsewhere , it has not been used in the work by Jesuleye et al. Conclusions and Outlook:
 Having carried out a general review of performance appraisals of Nigerian government-owned refineries, it is discovered that only one research article out of about twenty reviewed, forming a very small percentage of 5%, is directly on refining processes energy consumption by the refineries. This is despite the fact that refining processes are generally energy intensive. Besides, this only work on refining processes energy consumption by the refineries has not been done using exergy analysis as a tool. Hence: Conclusions and Outlook:
 1) In order to know the real state of affairs in the refineries, it is necessary to analyse the plant to plant energy utilisation patterns in the four refineries. This will facilitate optimisation of the energy utilisation in the refineries using international best practices as benchmarks. Conclusions and Outlook:
 2) It is also necessary to determine, periodically, the GHG emissions in order to reduce their production in our refineries using the current international best practices as benchmarks. Conclusions and Outlook:
 3) It is equally important to check avoidable wastage of energies in the refining processes in our petroleum industry. To do this an exergetic approach is strongly recommended due to its tested and reliable effectiveness in other places. Conclusions and Outlook:
 4) It is necessary to formulate appropriate policies to stabilise prices of petroleum products that have always been soaring as a result of poor performance of our local refineries. In addition, a good approach to pricing is to cost the heating values of the products, since this is what the consumers actually pay for. Conclusions and Outlook:
 5) Refinery fuelling should be in favour of low carbon content fuels like natural gas. This, in the Nigerian case, will also check energy and environmental degradation caused by gas flaring. Conclusions and Outlook:
 6) The importance of regular maintenance cannot be over-emphasised as a poorly maintained system will naturally consume more energy for the same output. Conclusions and Outlook:
 7) Nationwide general awareness on energy conservation needs and measures is necessary so that all and sundry can be energy-efficiency conscious."
"Biodiesel processes energy improvement based on pinch and exergy analysis","https://scispace.com/paper/biodiesel-processes-energy-improvement-based-on-pinch-and-48soagemky","2017","Journal Article","Chemical engineering transactions","Zhigang Jia
Ruige Chi
Li Sun
Huiling Tan","10.3303/CET1761079","https://scispace.com/pdf/biodiesel-processes-energy-improvement-based-on-pinch-and-48soagemky.pdf","With the growth of energy demands and depleting fossil fuel reserves, there is an increasing incentive to improve an energy efficiency of industrial processes. This project aims to develop energy improvement methodologies containing both Pinch and exergy Analysis in an iterative manner, and identify promising modifications that can be applied on industrial scale processes to improve process energy performance across three criteria: heat recovery, exergetic efficiency, and economic profitability. In this work, the barley straw as the biomass stock feed to produce biodiesel production processes are optimized by Heat Integration to construct heat exchanger network (HEN), and the promising modifications proposed from the results of the exergy analysis are then investigated to reduce the exergy loss of processes. For this case, modifications such as increasing the reaction temperature and adjusting the reactants ratio on the identified three exergetic losses units would reduce the process exergy loss by 23 % and increase the exergetic efficiency by 4.74 %.","Title: Biodiesel processes energy improvement based on Pinch and exergy Analysis Authors: Zhigang Jia,Ruige Chi,Li Sun (Corresponding Author),Huiling Tan Introduction:
 The majority of the current global energy demand is fulfilled by conventional energy resources such as petroleum and coal. As the global energy demand continues to grow up, attention has been paid on developing alternative renewable energy resources that would accommodate the energy demand of the future . Biomass has great potential as a renewable and clean feed for producing modern energy carriers. Biodiesel has the additional benefit that it is more environmentally friendly with lower emissions than conventional petroleum derived fuels. The agricultural, animal and industrial organic wastes might be biomass feedstock in biomass to biodiesel processes . To enhance the economic profitability of the biodiesel production, it is important to improve the energy efficiency of the processes by maximizing heat recovery and minimizing energy degradation. There are two methods commonly used for the process energy optimization: pinch and exergy analysis. Both methodologies can be applied on industrial scale processes to improve the energy efficiency of the processes . Pinch Analysis minimizes the energy consumption by identifying the optimal heat exchanger network (HEN) to recover heat within the processes . It is often used for process integration which usually is a critical step in the process design to minimize the utility costs by maximizing the heat recovery. However, Heat Integration does not necessarily lead to an increase of the exergetic efficiency of the processes. Exergy analysis is used to identify the most inefficient units in the processes . If the reasons of exergy degradation on these inefficient units can be explored, the modifications could be presented to increase the exergetic efficiency and decrease the exergy loss. Although exergy analysis allows for the comparison of alternative process structures, it could not not lead to a single optimal solution . This project integrates the Pinch and exergy Analysis to optimize the energy performance of processes. Exergy analysis:
 Exergy analysis is extensively used in industry to identify areas of thermodynamic inefficiencies . Exergy, Ex, is contributed by three components: chemical exergy Exche, physical exergy Exphy, and the exergy changes due to mixing. The last one is usually negligible in the exergy calculation. The exergy, Ex, is calculated based on the Szargut model , following the Eqs(1-3): Exergy analysis:
 Exergy analysis involves performing an exergy balance over the processes to determine the exergy losses and exergetic efficiency . Exergy loss I in Equation ( ) is the result of irreversible degradation of the thermodynamics. The exergetic efficiency η in Equation ( ) is a ratio of the exergy of the outlet to the inlet streams if the exergy destruction is assumed as the only form of the exergy loss. To achieve the maximum exergetic efficiency, the thermodynamic driving forces of the processes should be the minimum."
"Energy efficient control and optimisation techniques for distillation processes","https://scispace.com/paper/energy-efficient-control-and-optimisation-techniques-for-4lgyy6c1wi","2015","Dissertation","","Funmilayo Nihinlola Osuolale","","https://scispace.com/pdf/energy-efficient-control-and-optimisation-techniques-for-4lgyy6c1wi.pdf","","oil analysis. The Peng-Robinson method utilises EOS in its enthalpy calculations. Oil characterisation: Crude oil is a mixture of many identified chemical components and pseudo-components whose chemical identity might be difficult and sometimes impractical to determine. Oil characterisation:
 Hence, there is a need for the characterizations of the crude. The crude was characterized using experimental assay that include the bulk crude properties, light end volume percent, ASTM distillation, API gravity and TBP distillation. Oil characterisation:
 The result of the characterization is detailed chemical compositions of the identified components and the pseudo-components. The complete and definitive analysis of a crude oil is called crude assay. This is more detailed than a crude TBP curve. Building the flow sheet:
 The modelling of the crude distillation units were done in the HYSYS environment using their operating and design parameters. The simulation was done to be a prototype of the actual process as much as possible in terms of these parameters-the number of trays, feed tray, feed temperature, feed flow rates, heat exchangers supply and target temperatures, product specifications, steam flow rates, pump around flow rates. Data such as entropy, enthalpy, temperatures, pressures, compositions and stream flow rates were extracted from the simulation for exergy analysis. Exergy analysis:
 The total exergy of a stream is given as Exergy analysis:
 The physical exergy is calculated from equation 4.13-4.18. Exergy analysis:
 For the crude stream considered, standard molar chemical exergy 𝐸𝑥 𝑐ℎ𝑒𝑚 is calculated from the standard molar chemical exergies of all identified components and pseudocomponents as Exergy analysis:
 Where 𝑏 𝑐ℎ𝑖 is the chemical exergy for component i, 𝑏 𝑞𝑖 is the chemical exergy for pseudo component and 𝑎 𝑖 is the activity coefficient of component 𝑖 . The standard chemical exergy for pseudo-components can be determined for heuristic empirical expression as a function of the elementary composition and their heating values  𝑏 𝑞𝑖 = 𝜗 𝑖 𝐶 𝑖 6.3 Exergy analysis:
 Where 𝜗 𝑖 is the regression equation to express the ratio H/C, N/C, O/C and S/C for pseudo-component 𝑖, 𝐶 𝑖 is the net calorific heating value of the pseudo-component 𝑖. Exergy analysis:
 From figure 6.1, the inlet and outlet streams are given as ∑ 𝐸𝑥 𝑜𝑢𝑡 = 𝐸𝑥 𝑜𝑓𝑓𝑔𝑎𝑠 + 𝐸𝑥 𝑛𝑎𝑝ℎ𝑡ℎ𝑎 + 𝐸𝑥 𝑘𝑒𝑟𝑜 + 𝐸𝑥 𝑑𝑖𝑒𝑠𝑒𝑙 + 𝐸𝑥 𝐴𝐺𝑂 + 𝐸𝑥 𝑟𝑒𝑠𝑖𝑑𝑢𝑒 6.4"
"A Review of Evaluation, Optimization and Synthesis of Energy Systems: Methodology and Application to Thermal Power Plants","https://scispace.com/paper/a-review-of-evaluation-optimization-and-synthesis-of-energy-2xsnx0hziq","2018","Journal Article","Energies","Ligang Wang
Zhiping Yang
Shivom Sharma
Alberto Mian
Tzu-En Lin
George Tsatsaronis
François Maréchal
Yongping Yang","10.3390/EN12010073","https://scispace.com/pdf/a-review-of-evaluation-optimization-and-synthesis-of-energy-2xsnx0hziq.pdf","To reach optimal/better conceptual designs of energy systems, key design variables should be optimized/adapted with system layouts, which may contribute significantly to system improvement. Layout improvement can be proposed by combining system analysis with engineers’ judgments; however, optimal flowsheet synthesis is not trivial and can be best addressed by mathematical programming. In addition, multiple objectives are always involved for decision makers. Therefore, this paper reviews progressively the methodologies of system evaluation, optimization, and synthesis for the conceptual design of energy systems, and highlights the applications to thermal power plants, which are still supposed to play a significant role in the near future. For system evaluation, both conventional and advanced exergy-based analysis methods, including (advanced) exergoeconomics are deeply discussed and compared methodologically with recent developments. The advanced analysis is highlighted for further revealing the source, avoidability, and interactions among exergy destruction or cost of different components. For optimization and layout synthesis, after a general description of typical optimization problems and the solving methods, the superstructure-based and -free concepts are introduced and intensively compared by emphasizing the automatic generation and identification of structural alternatives. The theoretical basis of the most commonly-used multi-objective techniques and recent developments are given to offer high-quality Pareto front for decision makers, with an emphasis on evolutionary algorithms. Finally, the selected analysis and synthesis methods for layout improvement are compared and future perspectives are concluded with the emphasis on considering additional constraints for real-world designs and retrofits, possible methodology development for evaluation and synthesis, and the importance of good modeling practice.","optimization methodologies with a summary and discussion of their applications to thermal power plants. A perspective for the future development, implementation, combination, and application of these methodologies is given in Section 6. Finally, some conclusions are given in Section 7. Analysis of Energy Systems:
 The analysis of energy systems is a prerequisite for identifying the design imperfections and promoting improvement strategies, which is mainly based on energy analysis and exergy analysis. Energy analysis is obtained from the first law of thermodynamics and focuses on the quantity of energy, which has been carried out by many researchers over the past decades . However, energy analysis only focuses on the quantity of energy and fails to identify any inefficiency in an adiabatic process . While combing the concept of exergy, the exergy analysis considers also the quality of energy and then enhances the energy-based analysis. Detailed methods for physical and chemical exergies of different types of material flows, work and heat flows have been discussed in . Here, the exergy-based analysis is mainly discussed for identifying the true performance of the considered components and systems. Analysis of Energy Systems:
 This section is organized as follows: In Section 2.1, basic concept, indicators and short history of exergy analysis are given, which is further extended to exergoeconomic analysis in Section 2.2 by combining economic evaluation, and advanced exergy and exergoeconomic analyses in Section 2.3 by splitting exergy destruction (cost) based on their sources and avoidability. In Section 2.4, the application of exergy-based analysis to thermal power plants is summarized. Finally, the limitations of system evaluation are given in Section 2.5. Exergy Analysis:
 All real processes are irreversible as their occurrence is driven by non-equilibrium forces, leading to thermodynamic inefficiencies inside the process boundaries (destruction (D) of exergy) and those across the process boundaries (loss (L) of exergy). An exergy analysis identifies the spatial distribution of thermodynamic inefficiencies within an energy system, pinpoints the components and processes with high irreversibilities, thus highlights the areas of improvement for the system . Exergy Analysis:
 The formulation of an exergy analysis usually includes exergy balance equations of the total system, a subsystem or a single component, which can be based on the incoming and outgoing exergy flows or the fuel (F) and product (P) definitions. In addition, by properly selecting the system boundaries, exergy losses occur only at the system level. Exergy Analysis:
 The key indicator of exergy analysis, exergetic efficiency, can be defined in many different ways , but the most accepted is introduced by Tsatsaronis in  as the following formulation: Exergy Analysis:
 where the subscripts F, P and D represent fuel exergy, product exergy and exergy destruction. The exergy destruction can identify the spatial and temporal distribution and magnitude of thermodynamic inefficiencies within an energy system."
"Conventional and Advanced Exergetic and Exergoeconomic Analysis Applied to an Air Preheater System for Fired Heater (Case Study: Tehran Oil Refinery Company)","https://scispace.com/paper/conventional-and-advanced-exergetic-and-exergoeconomic-2qcw7jvatz","2018","Journal Article","Iranian Journal of Chemistry & Chemical Engineering-international English Edition","Alireza Noorpoor
Fatemeh Mazare","10.30492/IJCCE.2018.28879","https://scispace.com/pdf/conventional-and-advanced-exergetic-and-exergoeconomic-2qcw7jvatz.pdf","TThe present paper evaluates the plan of combustion air pre-heater installation on the fired heater from thermodynamics and thermos-economics point of view. As a real case study, one of the fired heaters (H_101) of Distillation unit in Tehran Oil Refinery, Iran, is intended. With applying an air pre-heater in this study, flue gases temperature falls down from 430 oC to 200oCand combustion air temperature grows up from 25oCto 350 oC. By examining the energy and exergy analyses before and after the installation of air pre-heater, the increase in thermal efficiency by 20% and exergy efficiency by 37% and accordingly decreasing fuel consumption by 20% is observed. It is also indicated that the most exergy destruction is accrued in the fired heater (57.24%). In this study for the first time, based on advanced exergy analyses and concepts of endogenous/exogenous and avoidable/unavoidable parts, exergy destruction, exergy destruction cost rates and capital investment of combustion air preheater system are found which results show the endogenous and unavoidable parts in overall system are dominant. Also, the effect of flue gases temperature (T5) on the system performance is investigated through sensitivity analyses. It is seen that with rising T5, thermal efficiency and exergy efficiency in real, theory and unavoidable conditions decrease. The results demonstrate the majority parts of exergy destruction in fired heater and air preheater is endogenous, unavoidable and unavoidable endogenous. Considering the cost of air preheater and related equipment and operating and maintenance costs annually, the payback period is estimated to be less than 2 years. In this research, the EES and Excel were applied to calculate the amount.","Title: Conventional and Advanced Exergetic and Exergoeconomic Analysis Applied to an Air Preheater System for Fired Heater (Case Study: Tehran Oil Refinery Company) Authors: Alireza Noorpoor (Corresponding Author),+ ; Mazare Keywords: Air pre-heater, Thermal efficiency, Exergy efficiency, Exergy analyses, Advanced exergy analyses"
"Performance Analysis of a Photovoltaic-Thermal Integrated System","https://scispace.com/paper/performance-analysis-of-a-photovoltaic-thermal-integrated-4q9ebm2tsg","2009","Journal Article","International Journal of Photoenergy","Ewa Radziemska","10.1155/2009/732093","https://scispace.com/pdf/performance-analysis-of-a-photovoltaic-thermal-integrated-4q9ebm2tsg.pdf","The present commercial photovoltaic solar cells (PV) converts solar energy into electricity with a relatively low efficiency, less than 20%. More than 80% of the absorbed solar energy is dumped to the surroundings again after photovoltaic conversion. Hybrid PV/T systems consist of PV modules coupled with the heat extraction devices. The PV/T collectors generate electric power and heat simultaneously. Stabilizing temperature of photovoltaic modules at low level is higly desirable to obtain efficiency increase. The total efficiency of 60–80% can be achieved with the whole PV/T system provided that the T system is operated near ambient temperature. The value of the low-T heat energy is typically much smaller than the value of the PV electricity. The PV/T systems can exist in many designs, but the most common models are with the use of water or air as a working fuid. Efficiency is the most valuable parameter for the economic analysis. It has substantial meaning in the case of installations with great nominal power, as air-cooled Building Integrated Photovoltaic Systems (BIPV). 
In this paper the performance analysis of a hybrid PV/T system is presented: an energetic analysis as well as an exergetic analysis. Exergy is always destroyed when a process involves a temperature change. This destruction is proportional to the entropy increase of the system together with its surroundings—the destroyed exergy has been called anergy. Exergy analysis identifies the location, the magnitude, and the sources of thermodynamic inefficiences in a system. This information, which cannot be provided by other means (e.g., an energy analysis), is very useful for the improvement and cost-effictiveness of the system. Calculations were carried out for the tested water-cooled ASE-100-DGL-SM Solarwatt module.","the heat collection efficiency of the system. As η power is usually equal to about 40%, the overall efficiency of the PV/T system will be greater than that defined by ( ), because 2.5 will multiply the photovoltaic component. Energy-Saving Efficiency:
 Calculated in this manner energy-saving efficiency for the tested water-cooled ASE-100-DGL-SM Solarwatt module is significantly greater than energetic efficiency and is equal 85.3%. Huang et al.  expected that the primary energysaving efficiency E f for a PV/T system should exceed 0.50 in order to compete with a pure solar hot water system. For the tested PV/T system with ASE module this improvement is equal to 0.61. Exergy Analysis:
 The exergy efficiency can be defined to describe the quality difference between electricity and heat. Exergy Analysis:
 The exergy of a thermodynamic system is the maximum work that can be done by the system when it undergoes reversible processes that bring the system into complete thermodynamic equilibrium with a defined reference environment. The exergy B of a system with respect to a reservoir is the maximum work done by the system during a transformation which brings it into equilibrium with the reservoir. Reservoir in practice is the surrounding with high capacity for receiving heat. Energy that has a high convertibility potential is said to contain a high share of exergy. Electricity and mechanical work are perfectly convertible and for these forms exergy contents equals the energy content. Reversely, heat at temperature close to the reservoir has low convertibility potential; the exergy content of such heat is much lower than its energy content. Exergy Analysis:
 The total exergy of a system consists of  the following (i) physical energy, due to the deviation of the temperature and pressure of the system from those of the environment, (ii) chemical exergy, due to the deviation of the chemical composition of the system from that of the environment, (iii) kinetic exergy, due to the system velocity measured relative to the environment, (iv) potential exergy, due to the system height measured relative to the environment. Exergy Analysis:
 Exergy analysis is used in the field of industrial ecology as a tool to both decrease the amount of exergy required for a process and use available exergy more efficiently. Using the concept of exergy, technical processes such as cogeneration are readily described. In cogeneration, part of the energy is converted to work or electricity with high exergy content, and the remaining heat is used for purposes where moderate temperature (lower exergy content) is useful, such as food processing, drying, and space heating. Exergy Analysis:
 As the electric energy has the same status as the heat energy from the source in the form of body with infinite temperature, it leads to possibility of specifying the relative energy flux by means of exergetic analysis . Exergy Analysis:
 The exergetic fluxes flow for the PV/T systems is illustrated in (Figure ). Exergy Analysis:
 Exergetic efficiency for the PV/T system is defined as Exergy Analysis:
 For bodies with constant heat capacity, exergy variation is equal to physical exergy variation and then Exergy Analysis:
 where b cm is the specific exergy of the cooling medium, T a is ambient temperature."
